#,Team,M,W,D,L,Goals,Diff,Pts
1,Chelsea FC,16,13,1,2,34:11,23,40
2,Liverpool FC,16,10,4,2,40:20,20,34
3,Arsenal FC,16,10,4,2,37:17,20,34
4,Manchester City,16,10,3,3,34:19,15,33
5,Tottenham Hotspur,16,8,6,2,27:11,16,30
6,Manchester United,16,7,6,3,22:17,5,27
7,West Bromwich Albion,16,6,5,5,23:19,4,23
8,Everton FC,16,6,5,5,21:20,1,23
9,Southampton FC,16,5,6,5,14:15,-1,21
10,AFC Bournemouth,16,6,3,7,22:25,-3,21
11,Watford FC,16,6,3,7,21:28,-7,21
12,Stoke City,16,5,5,6,17:22,-5,20
13,Burnley FC,16,5,2,9,15:26,-11,17
14,Leicester City,16,4,4,8,21:27,-6,16
15,West Ham United,16,4,4,8,18:31,-13,16
16,Crystal Palace,16,4,3,9,28:31,-3,15
17,Middlesbrough FC,16,3,6,7,13:19,-6,15
18,Swansea City,16,3,3,10,20:34,-14,12
19,Hull City,16,3,3,10,14:35,-21,12
20,Sunderland AFC,16,3,2,11,14:28,-14,11
