#,Team,M,W,D,L,Goals,Diff,Pts
1,Manchester United,34,27,3,4,78:35,43,84
2,Manchester City,34,21,8,5,60:30,30,71
3,Chelsea FC,34,18,9,7,68:37,31,63
4,Arsenal FC,34,18,9,7,65:35,30,63
5,Tottenham Hotspur,34,18,8,8,60:43,17,62
6,Everton FC,34,14,14,6,51:38,13,56
7,Liverpool FC,34,13,12,9,61:42,19,51
8,Swansea City,34,11,12,11,46:44,2,45
9,West Bromwich Albion,34,13,6,15,43:45,-2,45
10,West Ham United,34,11,9,14,40:47,-7,42
11,Fulham FC,34,10,10,14,44:52,-8,40
12,Southampton FC,34,9,12,13,47:54,-7,39
13,Norwich City,34,8,14,12,33:53,-20,38
14,Sunderland AFC,34,9,10,15,38:45,-7,37
15,Stoke City,34,8,13,13,30:41,-11,37
16,Newcastle United,34,10,7,17,43:60,-17,37
17,Aston Villa,34,8,10,16,36:63,-27,34
18,Wigan Athletic,34,8,7,19,39:63,-24,31
19,Queens Park Rangers,34,4,12,18,29:56,-27,24
20,Reading FC,34,5,9,20,37:65,-28,24
