#,Team,M,W,D,L,Goals,Diff,Pts
1,Manchester United,36,27,4,5,79:37,42,85
2,Manchester City,36,22,9,5,62:31,31,75
3,Chelsea FC,36,20,9,7,71:37,34,69
4,Arsenal FC,36,19,10,7,67:36,31,67
5,Tottenham Hotspur,36,19,9,8,63:45,18,66
6,Everton FC,36,15,15,6,52:38,14,60
7,Liverpool FC,36,14,13,9,67:42,25,55
8,West Bromwich Albion,36,14,6,16,48:48,0,48
9,Swansea City,36,11,13,12,46:46,0,46
10,West Ham United,36,11,10,15,41:49,-8,43
11,Stoke City,36,9,14,13,32:42,-10,41
12,Fulham FC,36,10,10,16,46:57,-11,40
13,Aston Villa,36,10,10,16,44:65,-21,40
14,Southampton FC,36,9,12,15,47:58,-11,39
15,Sunderland AFC,36,9,11,16,40:52,-12,38
16,Norwich City,36,8,14,14,34:56,-22,38
17,Newcastle United,36,10,8,18,43:66,-23,38
18,Wigan Athletic,36,9,8,19,44:67,-23,35
19,Reading FC,36,6,10,20,41:67,-26,28
20,Queens Park Rangers,36,4,13,19,29:57,-28,25
