#,Team,M,W,D,L,Goals,Diff,Pts
1,Manchester City,10,7,1,2,24:8,16,22
2,Arsenal FC,10,7,1,2,18:8,10,22
3,West Ham United,10,6,2,2,22:13,9,20
4,Manchester United,10,6,2,2,15:8,7,20
5,Leicester City,10,5,4,1,20:17,3,19
6,Tottenham Hotspur,10,4,5,1,16:8,8,17
7,Crystal Palace,10,5,0,5,12:11,1,15
8,Southampton FC,10,3,5,2,16:13,3,14
9,Liverpool FC,10,3,5,2,9:11,-2,14
10,West Bromwich Albion,10,4,2,4,8:11,-3,14
11,Everton FC,10,3,4,3,13:13,0,13
12,Swansea City,10,3,4,3,12:12,0,13
13,Watford FC,10,3,4,3,8:10,-2,13
14,Stoke City,10,3,3,4,9:12,-3,12
15,Chelsea FC,10,3,2,5,15:19,-4,11
16,Norwich City,10,2,3,5,14:21,-7,9
17,AFC Bournemouth,10,2,2,6,12:22,-10,8
18,Sunderland AFC,10,1,3,6,11:19,-8,6
19,Newcastle United,10,1,3,6,12:22,-10,6
20,Aston Villa,10,1,1,8,9:17,-8,4
