#,Team,M,W,D,L,Goals,Diff,Pts
1,Leicester City,23,13,8,2,42:26,16,47
2,Manchester City,23,13,5,5,45:23,22,44
3,Arsenal FC,23,13,5,5,37:22,15,44
4,Tottenham Hotspur,23,11,9,3,41:19,22,42
5,Manchester United,23,10,7,6,28:21,7,37
6,West Ham United,23,9,9,5,36:28,8,36
7,Liverpool FC,23,9,7,7,30:32,-2,34
8,Southampton FC,23,9,6,8,32:24,8,33
9,Stoke City,23,9,6,8,24:25,-1,33
10,Watford FC,23,9,5,9,27:26,1,32
11,Crystal Palace,23,9,4,10,24:27,-3,31
12,Everton FC,23,6,11,6,40:34,6,29
13,Chelsea FC,23,7,7,9,32:34,-2,28
14,West Bromwich Albion,23,7,7,9,22:30,-8,28
15,Swansea City,23,6,7,10,22:31,-9,25
16,AFC Bournemouth,23,6,7,10,27:38,-11,25
17,Norwich City,23,6,5,12,28:43,-15,23
18,Newcastle United,23,5,6,12,25:41,-16,21
19,Sunderland AFC,23,5,4,14,28:46,-18,19
20,Aston Villa,23,2,7,14,18:38,-20,13
