#,Team,M,W,D,L,Goals,Diff,Pts
1,Arsenal FC,22,13,5,4,37:21,16,44
2,Leicester City,22,12,8,2,39:26,13,44
3,Manchester City,22,13,4,5,43:21,22,43
4,Tottenham Hotspur,22,10,9,3,38:18,20,39
5,Manchester United,22,10,7,5,28:20,8,37
6,West Ham United,22,9,8,5,34:26,8,35
7,Stoke City,22,9,6,7,24:22,2,33
8,Crystal Palace,22,9,4,9,23:24,-1,31
9,Liverpool FC,22,8,7,7,25:28,-3,31
10,Southampton FC,22,8,6,8,31:24,7,30
11,Everton FC,22,6,11,5,39:32,7,29
12,Watford FC,22,8,5,9,25:25,0,29
13,West Bromwich Albion,22,7,6,9,22:30,-8,27
14,Chelsea FC,22,6,7,9,31:34,-3,25
15,AFC Bournemouth,22,6,6,10,26:37,-11,24
16,Norwich City,22,6,5,11,24:38,-14,23
17,Swansea City,22,5,7,10,20:30,-10,22
18,Newcastle United,22,5,6,11,24:39,-15,21
19,Sunderland AFC,22,5,3,14,27:45,-18,18
20,Aston Villa,22,2,6,14,18:38,-20,12
