#,Team,M,W,D,L,Goals,Diff,Pts
1,Chelsea FC,27,19,6,2,59:23,36,63
2,Manchester City,27,16,7,4,57:27,30,55
3,Arsenal FC,27,15,6,6,51:29,22,51
4,Manchester United,27,14,8,5,46:26,20,50
5,Liverpool FC,27,14,6,7,40:30,10,48
6,Tottenham Hotspur,27,14,5,8,43:37,6,47
7,Southampton FC,27,14,4,9,38:20,18,46
8,Swansea City,27,11,7,9,31:34,-3,40
9,West Ham United,27,10,9,8,39:33,6,39
10,Stoke City,27,11,6,10,31:34,-3,39
11,Newcastle United,27,9,8,10,32:42,-10,35
12,Crystal Palace,27,7,9,11,31:38,-7,30
13,West Bromwich Albion,27,7,9,11,25:34,-9,30
14,Everton FC,27,6,10,11,33:39,-6,28
15,Hull City,27,6,8,13,25:36,-11,26
16,Sunderland AFC,27,4,13,10,22:38,-16,25
17,Queens Park Rangers,27,6,4,17,28:47,-19,22
18,Burnley FC,27,4,10,13,25:45,-20,22
19,Aston Villa,27,5,7,15,13:37,-24,22
20,Leicester City,27,4,6,17,25:45,-20,18
