#,Team,M,W,D,L,Goals,Diff,Pts
1,Manchester City,14,12,2,0,48:13,35,38
2,Tottenham Hotspur,14,11,1,2,31:16,15,34
3,Manchester United,14,10,3,1,31:13,18,33
4,Chelsea FC,14,9,1,4,31:17,14,28
5,Arsenal FC,14,8,2,4,30:23,7,26
6,Newcastle United,14,7,5,2,19:15,4,26
7,Liverpool FC,14,6,5,3,17:13,4,23
8,Stoke City,14,5,3,6,14:23,-9,18
9,Aston Villa,14,3,7,4,16:18,-2,16
10,Everton FC,14,5,1,8,15:19,-4,16
11,Norwich City,14,4,4,6,20:26,-6,16
12,Queens Park Rangers,14,4,4,6,15:25,-10,16
13,Fulham FC,14,3,6,5,16:16,0,15
14,West Bromwich Albion,14,4,3,7,13:21,-8,15
15,Swansea City,14,3,5,6,14:20,-6,14
16,Wolverhampton Wanderers,14,4,2,8,15:24,-9,14
17,Sunderland AFC,14,2,5,7,16:17,-1,11
18,Blackburn Rovers,14,2,4,8,21:32,-11,10
19,Bolton Wanderers,14,3,0,11,19:34,-15,9
20,Wigan Athletic,14,2,3,9,12:28,-16,9
