#,Team,M,W,D,L,Goals,Diff,Pts
1,Manchester City,20,15,3,2,56:16,40,48
2,Manchester United,20,14,3,3,49:20,29,45
3,Tottenham Hotspur,20,14,3,3,38:20,18,45
4,Chelsea FC,20,11,4,5,39:25,14,37
5,Arsenal FC,20,11,3,6,36:28,8,36
6,Liverpool FC,20,9,7,4,24:18,6,34
7,Newcastle United,20,9,6,5,29:25,4,33
8,Stoke City,20,8,5,7,22:31,-9,29
9,Norwich City,20,6,7,7,30:35,-5,25
10,Sunderland AFC,20,6,6,8,27:23,4,24
11,Everton FC,20,7,3,10,20:24,-4,24
12,Swansea City,20,5,8,7,20:23,-3,23
13,Aston Villa,20,5,8,7,22:26,-4,23
13,Fulham FC,20,5,8,7,22:26,-4,23
15,West Bromwich Albion,20,6,4,10,19:28,-9,22
16,Wolverhampton Wanderers,20,4,5,11,22:36,-14,17
17,Queens Park Rangers,20,4,5,11,19:35,-16,17
18,Bolton Wanderers,20,5,1,14,25:43,-18,16
19,Wigan Athletic,20,3,6,11,18:41,-23,15
20,Blackburn Rovers,20,3,5,12,29:43,-14,14
