#,Team,M,W,D,L,Goals,Diff,Pts
1,Manchester United,28,21,4,3,68:27,41,67
2,Manchester City,28,21,3,4,69:20,49,66
3,Tottenham Hotspur,28,16,5,7,52:34,18,53
4,Arsenal FC,28,16,4,8,57:39,18,52
5,Chelsea FC,28,14,7,7,48:32,16,49
6,Newcastle United,28,12,8,8,40:41,-1,44
7,Liverpool FC,28,11,9,8,33:26,7,42
8,Sunderland AFC,28,10,7,11,36:31,5,37
9,Everton FC,28,10,7,11,28:31,-3,37
10,Fulham FC,28,9,9,10,37:37,0,36
11,Swansea City,28,9,9,10,31:34,-3,36
12,Norwich City,28,9,9,10,39:45,-6,36
13,Stoke City,28,10,6,12,27:39,-12,36
14,West Bromwich Albion,28,10,5,13,34:37,-3,35
15,Aston Villa,28,7,12,9,31:35,-4,33
16,Blackburn Rovers,28,6,7,15,40:60,-20,25
17,Bolton Wanderers,28,7,2,19,31:57,-26,23
18,Queens Park Rangers,28,5,7,16,29:48,-19,22
19,Wolverhampton Wanderers,28,5,7,16,30:58,-28,22
20,Wigan Athletic,28,4,9,15,24:53,-29,21
