#,Team,M,W,D,L,Goals,Diff,Pts
1,Manchester City,33,23,5,5,90:31,59,74
2,Liverpool FC,33,23,5,5,90:40,50,74
3,Chelsea FC,33,22,6,5,65:24,41,72
4,Arsenal FC,33,19,7,7,56:40,16,64
5,Everton FC,33,18,9,6,54:34,20,63
6,Tottenham Hotspur,33,18,5,10,45:45,0,59
7,Manchester United,33,17,6,10,56:38,18,57
8,Southampton FC,33,13,9,11,50:44,6,48
9,Newcastle United,33,14,4,15,38:51,-13,46
10,Stoke City,33,10,10,13,37:48,-11,40
11,West Ham United,33,10,7,16,37:44,-7,37
12,Crystal Palace,33,11,4,18,26:41,-15,37
13,Hull City,33,10,6,17,34:40,-6,36
14,Aston Villa,33,9,7,17,35:52,-17,34
15,Swansea City,33,8,9,16,45:49,-4,33
16,West Bromwich Albion,33,6,14,13,37:50,-13,32
17,Norwich City,33,8,8,17,26:52,-26,32
18,Sunderland AFC,33,7,8,18,33:55,-22,29
19,Fulham FC,33,8,3,22,33:74,-41,27
20,Cardiff City,33,6,8,19,29:64,-35,26
