#,Team,M,W,D,L,Goals,Diff,Pts
1,Liverpool FC,17,11,3,3,42:19,23,36
2,Arsenal FC,17,11,3,3,33:17,16,36
3,Manchester City,17,11,2,4,51:20,31,35
4,Chelsea FC,17,10,4,3,32:18,14,34
5,Everton FC,17,9,7,1,29:16,13,34
6,Newcastle United,17,9,3,5,24:22,2,30
7,Tottenham Hotspur,17,9,3,5,18:23,-5,30
8,Manchester United,17,8,4,5,28:20,8,28
9,Southampton FC,17,6,6,5,22:18,4,24
10,Stoke City,17,5,6,6,17:21,-4,21
11,Swansea City,17,5,5,7,23:23,0,20
12,Hull City,17,5,5,7,14:20,-6,20
13,Aston Villa,17,5,4,8,17:23,-6,19
14,Norwich City,17,5,4,8,15:29,-14,19
15,Cardiff City,17,4,5,8,13:25,-12,17
16,West Bromwich Albion,17,3,7,7,18:23,-5,16
17,West Ham United,17,3,5,9,14:22,-8,14
18,Crystal Palace,17,4,1,12,11:27,-16,13
19,Fulham FC,17,4,1,12,17:34,-17,13
20,Sunderland AFC,17,2,4,11,12:30,-18,10
