#,Team,M,W,D,L,Goals,Diff,Pts
1,Chelsea FC,10,8,1,1,27:3,24,25
2,Arsenal FC,10,6,2,2,22:10,12,20
3,Manchester United,10,5,5,0,22:12,10,20
4,Manchester City,10,5,2,3,13:10,3,17
5,Tottenham Hotspur,10,4,3,3,11:10,1,15
6,West Bromwich Albion,10,4,3,3,14:17,-3,15
7,Newcastle United,10,4,2,4,19:14,5,14
8,Everton FC,10,3,4,3,10:8,2,13
9,Blackpool FC,10,4,1,5,15:21,-6,13
10,Fulham FC,10,2,6,2,12:11,1,12
11,Bolton Wanderers,10,2,6,2,13:14,-1,12
12,Sunderland AFC,10,2,6,2,9:12,-3,12
13,Liverpool FC,10,3,3,4,10:14,-4,12
14,Aston Villa,10,3,3,4,9:13,-4,12
15,Birmingham City,10,2,5,3,10:12,-2,11
16,Stoke City,10,3,1,6,10:14,-4,10
17,Wigan Athletic,10,2,4,4,7:18,-11,10
18,Blackburn Rovers,10,2,3,5,9:12,-3,9
19,Wolverhampton Wanderers,10,2,3,5,10:16,-6,9
20,West Ham United,10,1,3,6,7:18,-11,6
