#,Team,M,W,D,L,Goals,Diff,Pts
1,Manchester United,30,18,9,3,64:30,34,63
2,Arsenal FC,30,17,8,5,62:32,30,59
3,Chelsea FC,30,17,6,7,56:25,31,57
4,Manchester City,30,15,8,7,45:27,18,53
5,Tottenham Hotspur,30,13,11,6,44:37,7,50
6,Liverpool FC,30,13,6,11,41:36,5,45
7,Bolton Wanderers,30,10,10,10,42:41,1,40
8,Everton FC,30,9,13,8,40:39,1,40
9,Sunderland AFC,30,9,11,10,33:37,-4,38
10,Stoke City,30,11,4,15,36:38,-2,37
11,Newcastle United,30,9,9,12,44:45,-1,36
12,Fulham FC,30,7,14,9,33:33,0,35
13,Blackburn Rovers,30,9,6,15,39:51,-12,33
14,Aston Villa,30,8,9,13,37:51,-14,33
15,Blackpool FC,30,9,6,15,45:60,-15,33
16,West Bromwich Albion,30,8,9,13,41:56,-15,33
17,West Ham United,30,7,11,12,36:49,-13,32
18,Wolverhampton Wanderers,30,9,5,16,35:49,-14,32
19,Birmingham City,30,6,13,11,29:44,-15,31
20,Wigan Athletic,30,6,12,12,29:51,-22,30
